order_id,kitchen_id,zone_id,rider_id,time_slot_id,order_date,order_value_ngn,delivery_distance_km,promised_delivery_min,actual_delivery_min,traffic_friction_score,food_temp_on_arrival_c,customer_rating,delivery_cost_ngn,order_profit_ngn
val_1920,KIT-LK-001,val_12,val_40,val_34,10/8/2023,121392.7779,22.52203293,738,545,8.21634739,705.3942893,1.01346208,9895.07656,346.4115615
val_1921,KIT-IK-001,val_14,val_54,val_41,10/8/2023,37890.96089,22.59647337,810,721,8.537992838,270.2952257,4.390796258,681.1459095,467.7362924
val_1922,KIT-LK-001,val_5,val_4,val_6,10/8/2023,143453.9897,18.25635753,376,309,4.315764192,425.4246725,1.230982261,376.0466674,582.0503322
val_1923,KIT-LK-001,val_7,val_19,val_11,10/8/2023,35090.50327,30.40833137,564,816,4.739311838,886.3622062,4.492218436,7114.844744,756.8683814
val_1924,KIT-IK-001,val_18,val_15,val_1,10/8/2023,93991.98023,5.217745353,173,32,8.206842064,186.2855387,4.904239975,4642.485406,908.6919847
val_1925,KIT-SU-001,val_17,val_34,val_23,10/9/2023,82026.01156,27.79124461,432,342,5.903812799,2.251528336,4.614081092,9660.945372,684.2529911
val_1926,KIT-IK-001,val_8,val_31,val_23,10/9/2023,21893.91255,28.28789696,476,250,7.181320812,578.1198003,3.168696953,11679.99473,994.292594
val_1927,KIT-SU-001,val_4,val_52,val_1,10/9/2023,54757.61159,1.457266858,32,139,1.67657533,437.5452404,4.078661998,6032.238088,157.4880597
val_1928,KIT-IK-001,val_6,val_55,val_31,10/9/2023,117303.2668,4.817157833,917,537,1.858318656,54.96072712,1.69072855,2293.412027,154.3359006
val_1929,KIT-LK-001,val_10,val_46,val_0,10/9/2023,32281.91706,19.24078175,643,892,5.786212993,296.2456739,4.748369882,10734.71913,790.4329408
val_1930,KIT-SU-001,val_11,val_11,val_38,10/9/2023,144447.1686,3.338664911,183,162,8.373047898,239.1060222,1.093316242,5182.021101,633.5136563
val_1931,KIT-IK-001,val_3,val_2,val_33,10/9/2023,44674.80398,10.02634467,898,885,3.848878836,260.6181319,3.20591668,5122.221649,862.1146428
val_1932,KIT-YB-001,val_1,val_53,val_39,10/10/2023,94194.88809,14.24782423,692,857,9.645690371,789.6623832,2.844755833,8506.24772,678.9441829
val_1933,KIT-IK-001,val_9,val_56,val_5,10/10/2023,93020.62242,5.671171045,693,884,7.842927937,304.7498042,4.187582248,4565.021128,12.59592845
val_1934,KIT-SU-001,val_15,val_15,val_41,10/10/2023,70881.3472,24.70430475,933,6,8.035404939,489.6265033,3.980132617,2971.174504,672.6958197
val_1935,KIT-SU-001,val_3,val_2,val_26,10/10/2023,98476.38939,17.42813432,404,990,8.50630547,265.5200844,2.320715872,8952.022861,211.654254
val_1936,KIT-IK-001,val_8,val_40,val_41,10/10/2023,111664.7531,22.46561214,355,427,3.290393792,950.5401744,1.654114178,2392.910794,446.938792
val_1937,KIT-YB-001,val_3,val_35,val_33,10/10/2023,93040.94422,16.70562361,617,596,3.972930397,774.2138184,4.17709384,663.4081817,691.5123409
val_1938,KIT-IK-001,val_4,val_53,val_31,10/11/2023,84219.19559,14.55445701,889,305,2.06588615,423.2826132,4.909910109,6071.966084,656.2879174
val_1939,KIT-IK-001,val_12,val_34,val_1,10/11/2023,91190.79751,17.33513906,813,513,4.423202399,726.9833744,1.391479539,600.445024,382.5393358
val_1940,KIT-SU-001,val_5,val_45,val_33,10/11/2023,60592.4101,31.50311393,787,550,1.322489471,314.8252176,3.931548331,9533.129583,713.0665927
val_1941,KIT-YB-001,val_5,val_47,val_21,10/11/2023,11095.53849,13.98215122,765,798,7.763387425,82.22988823,3.062748197,11733.38387,944.1563117
val_1942,KIT-SU-001,val_19,val_0,val_40,10/11/2023,24374.90769,22.55073837,35,341,8.223014077,430.5222037,2.247944738,11393.93284,230.7721734
val_1943,KIT-YB-001,val_3,val_8,val_32,10/11/2023,91202.25443,29.22189556,491,110,2.922602283,564.5853549,1.057788918,1957.149293,119.43574
val_1944,KIT-SU-001,val_3,val_46,val_3,10/11/2023,139112.4969,21.81385023,356,587,5.409091303,349.3546692,3.89626845,11197.44837,135.0186602
val_1945,KIT-IK-001,val_18,val_10,val_42,10/12/2023,4348.212011,8.067040447,362,783,7.04793501,401.5383882,1.52812116,1519.662093,457.6110194
val_1946,KIT-YB-001,val_11,val_12,val_3,10/12/2023,81833.26196,4.444196951,856,15,7.682864785,714.4288238,4.403262921,4382.024138,298.2385546
val_1947,KIT-IK-001,val_0,val_45,val_14,10/12/2023,38183.18423,20.76252411,397,813,9.7249449,895.4473821,2.058362842,1195.129522,467.4755428
val_1948,KIT-YB-001,val_8,val_12,val_10,10/12/2023,84480.11587,25.51335615,837,804,2.80587966,894.106043,3.369376443,9907.560791,84.34306817
val_1949,KIT-LK-001,val_11,val_8,val_46,10/12/2023,112573.775,26.95205283,908,577,3.220515179,575.6918138,2.136965287,2840.162537,246.9323209
val_1950,KIT-IK-001,val_5,val_0,val_7,10/12/2023,110450.2433,24.34431647,455,949,8.684912159,629.4903573,3.809038871,8045.824102,347.1644126
val_1951,KIT-SU-001,val_10,val_28,val_40,10/12/2023,108870.4268,0.320207025,170,388,1.874918948,532.8112653,1.468601829,9199.718045,933.8423666
val_1952,KIT-IK-001,val_12,val_38,val_10,10/13/2023,116949.0582,27.12964226,699,133,8.072940364,371.2357188,2.372074036,4692.990601,297.0379476
val_1953,KIT-YB-001,val_5,val_43,val_31,10/13/2023,11355.29768,21.24086959,863,656,2.200066496,738.159696,3.035837053,9513.571819,48.20113402
val_1954,KIT-YB-001,val_16,val_54,val_4,10/13/2023,76681.88617,34.58871211,406,610,5.180236409,111.2452837,3.341828263,4041.927757,311.0317911
val_1955,KIT-LK-001,val_9,val_39,val_18,10/13/2023,39635.88356,26.80763736,195,915,6.330188374,894.0141709,3.318311342,1949.102646,936.883254
val_1956,KIT-LK-001,val_19,val_45,val_29,10/13/2023,138229.9489,15.17120919,521,224,7.910898191,283.7194691,1.317583647,5626.273186,427.2368257
val_1957,KIT-YB-001,val_1,val_12,val_34,10/13/2023,117540.4437,23.73001858,981,158,2.030767047,218.8221514,1.135105259,8581.780808,818.5689146
val_1958,KIT-SU-001,val_6,val_20,val_41,10/13/2023,16577.95468,21.63456358,517,679,8.416522829,273.9942073,1.948766347,668.4848805,267.2620056
val_1959,KIT-YB-001,val_14,val_18,val_39,10/14/2023,36865.29629,11.94129304,448,311,8.655017894,811.7169346,1.150825315,9713.687501,135.7786797
val_1960,KIT-SU-001,val_17,val_3,val_24,10/14/2023,68555.4282,18.76681423,440,185,8.141495222,268.8945114,1.882413305,3216.563861,496.6559614
val_1961,KIT-SU-001,val_4,val_58,val_14,10/14/2023,144454.839,7.312458086,734,672,9.435801239,609.538584,1.237035121,8238.28557,701.7600207
val_1962,KIT-SU-001,val_19,val_14,val_12,10/14/2023,16896.14103,3.256489985,341,185,8.850026308,343.157768,3.10938372,1545.765674,845.2036744
val_1963,KIT-IK-001,val_3,val_26,val_47,10/14/2023,85411.8691,25.70925063,730,834,7.911808518,656.4037147,1.418196653,4795.572948,241.0392736
val_1964,KIT-YB-001,val_8,val_21,val_29,10/14/2023,51522.48322,13.56767856,987,311,6.214022377,591.6265414,2.66096981,5687.57202,986.6521912
val_1965,KIT-LK-001,val_6,val_2,val_43,10/14/2023,97127.88109,26.49882362,773,652,8.277621207,997.7665226,4.078247632,5727.638229,489.2407548
val_1966,KIT-IK-001,val_8,val_54,val_20,10/15/2023,97481.65569,17.1941282,929,577,9.77799583,310.9559901,4.089577093,3424.191352,502.287072
val_1967,KIT-LK-001,val_18,val_13,val_23,10/15/2023,36468.42726,28.38067024,790,591,6.735873239,349.8073737,3.24874354,6444.594955,858.5449037
val_1968,KIT-YB-001,val_14,val_6,val_39,10/15/2023,117978.5053,25.93838699,844,304,3.18344611,198.767551,1.123124211,3472.918502,407.3058507
val_1969,KIT-IK-001,val_15,val_20,val_34,10/15/2023,14143.73946,26.79175775,39,85,3.230612829,463.9081721,3.146788096,2165.093159,757.3805474
val_1970,KIT-LK-001,val_5,val_8,val_9,10/15/2023,122811.7612,15.14073578,353,640,8.163885185,837.3602118,2.010640248,1773.461846,567.6534379
val_1971,KIT-YB-001,val_18,val_59,val_25,10/15/2023,32189.04536,33.64903824,273,434,9.905049607,210.9980356,3.27362599,10757.58966,135.4055847
val_1972,KIT-LK-001,val_8,val_11,val_10,10/15/2023,88642.10512,14.30285944,864,977,2.892806511,961.4098277,4.633644606,1741.604908,32.93367689
val_1973,KIT-SU-001,val_13,val_18,val_36,10/16/2023,52422.80417,27.80140279,229,891,9.73076227,13.15728279,3.395473671,4863.268796,934.2034273
val_1974,KIT-LK-001,val_13,val_16,val_1,10/16/2023,91662.08408,17.23769043,968,74,3.414602374,805.1487301,4.762338952,3172.432868,866.49213
val_1975,KIT-SU-001,val_13,val_1,val_39,10/16/2023,40478.96832,8.380981093,699,362,4.715226364,691.6257418,1.834448783,7469.338568,983.5475601
val_1976,KIT-LK-001,val_12,val_0,val_44,10/16/2023,85560.06896,22.086205,124,416,9.173379497,905.253474,2.073291189,4279.948791,674.1867005
val_1977,KIT-YB-001,val_9,val_30,val_1,10/16/2023,1725.639902,16.52500783,684,381,9.656330206,521.8125115,1.594960412,3578.527681,645.727321
val_1978,KIT-SU-001,val_12,val_13,val_30,10/16/2023,56480.94141,9.389631208,342,724,6.102589687,680.9643664,1.313329587,11634.33219,208.5333316
val_1979,KIT-SU-001,val_18,val_5,val_3,10/16/2023,124045.2122,13.51210245,297,357,9.550814225,49.42406203,1.042003591,11961.60542,642.2998654
val_1980,KIT-YB-001,val_7,val_17,val_17,10/17/2023,69719.48468,5.765819351,995,153,8.581771707,394.3551948,4.711737047,1764.914816,488.405819
val_1981,KIT-SU-001,val_10,val_16,val_16,10/17/2023,75139.5343,34.54918043,794,363,8.797559793,770.6995567,2.806930782,8374.878546,377.3338446
val_1982,KIT-SU-001,val_3,val_25,val_24,10/17/2023,93425.73727,22.58279348,764,787,8.814235025,108.9816864,4.755427683,10700.08319,682.4530051
val_1983,KIT-YB-001,val_7,val_59,val_44,10/17/2023,65414.33503,6.239360678,311,405,4.476239279,782.397403,4.456007964,11655.89507,84.99442454
val_1984,KIT-IK-001,val_15,val_18,val_22,10/17/2023,130127.9708,26.8076741,663,285,1.275994622,308.2733188,3.975645827,3717.573924,503.8889608
val_1985,KIT-IK-001,val_12,val_42,val_19,10/17/2023,60797.03814,21.14537171,343,774,2.481870401,352.989108,4.671375348,9456.311979,758.1139563
val_1986,KIT-LK-001,val_4,val_46,val_4,10/18/2023,141411.5889,25.34478195,603,66,1.670215309,647.3748579,2.056039561,4067.274815,829.9808414
val_1987,KIT-IK-001,val_10,val_3,val_42,10/18/2023,131602.2345,20.54012579,399,455,3.181583759,78.16397252,4.425506613,7534.834113,490.015314
val_1988,KIT-YB-001,val_16,val_30,val_15,10/18/2023,63452.62351,2.304259235,610,103,1.497645125,624.6261011,3.719919427,6252.965411,352.5854888
val_1989,KIT-YB-001,val_2,val_26,val_22,10/18/2023,55187.23075,7.272742669,745,607,3.492466633,913.7239251,3.398165059,8548.415532,572.3703251
val_1990,KIT-SU-001,val_1,val_30,val_4,10/18/2023,101655.8888,26.95230274,315,900,6.300640673,93.76427778,3.474661456,10969.89475,128.2492273
val_1991,KIT-SU-001,val_7,val_10,val_13,10/18/2023,113418.3589,26.45139156,11,442,2.269538838,252.9972951,4.624631057,1530.75459,91.47888066
val_1992,KIT-YB-001,val_13,val_27,val_26,10/18/2023,28286.30581,26.43486153,96,982,3.841685316,13.68148881,4.71566828,2829.485106,819.137113
val_1993,KIT-LK-001,val_6,val_7,val_43,10/19/2023,36536.25788,0.729472166,907,874,3.017224077,517.9899971,1.707854053,7111.865186,126.5006443
val_1994,KIT-IK-001,val_16,val_56,val_15,10/19/2023,22364.75124,28.21924754,960,728,1.855919857,730.9601999,1.323060847,4415.139767,417.2683224
val_1995,KIT-IK-001,val_16,val_35,val_26,10/19/2023,114223.4358,15.48166118,692,178,7.084887295,926.3982098,2.090569691,6782.721027,411.7459946
val_1996,KIT-YB-001,val_10,val_2,val_42,10/19/2023,107303.0788,24.33941851,107,32,9.037237047,368.0296052,4.240724296,9436.886884,983.0633418
val_1997,KIT-LK-001,val_7,val_30,val_17,10/19/2023,28763.54524,9.668372804,587,123,7.44393637,148.7512472,1.388247412,8453.95564,705.179527
val_1998,KIT-YB-001,val_0,val_55,val_14,10/19/2023,80762.78053,26.97959656,432,348,7.157928427,29.08456569,3.647043253,9245.730422,766.541399
val_1999,KIT-SU-001,val_16,val_44,val_2,10/19/2023,114753.7842,34.38340555,237,408,9.847164219,325.0062153,2.59684973,2102.00407,669.9149562
val_2000,KIT-SU-001,val_17,val_16,val_43,10/20/2023,142080.7851,9.023148524,379,210,7.581475934,512.2278125,4.649307926,558.2896422,272.5157262
val_2001,KIT-LK-001,val_8,val_53,val_5,10/20/2023,27189.13679,27.49007789,786,975,1.42392351,900.7734029,4.280077884,10486.38322,361.1247617
val_2002,KIT-SU-001,val_10,val_11,val_10,10/20/2023,45997.30209,21.25227577,997,743,2.964218055,216.4515317,3.031177621,5527.957989,183.242315
val_2003,KIT-YB-001,val_15,val_14,val_6,10/20/2023,52576.79765,9.703734429,873,700,6.737159053,781.2991237,2.522667739,7700.963554,542.1369746
val_2004,KIT-SU-001,val_13,val_9,val_33,10/20/2023,93934.11519,10.44362513,204,651,6.751399045,480.9198482,4.338444437,1060.721341,77.91123884
val_2005,KIT-SU-001,val_2,val_55,val_17,10/20/2023,20894.61811,25.66099098,502,616,8.493385755,867.5350159,1.977385079,8551.12545,903.8658935
val_2006,KIT-YB-001,val_13,val_43,val_33,10/20/2023,29417.64585,10.09524006,528,882,2.429513318,863.0651497,3.173416983,1399.562615,196.4494131
val_2007,KIT-YB-001,val_18,val_31,val_29,10/21/2023,117175.3072,1.863216138,292,390,9.830951299,857.6945926,4.72665581,9490.626135,213.5000538
val_2008,KIT-YB-001,val_15,val_40,val_0,10/21/2023,81537.02305,30.61381843,435,140,5.646618789,401.345225,3.414795552,916.4728521,484.5779166
val_2009,KIT-SU-001,val_9,val_15,val_14,10/21/2023,24477.74161,20.69543403,380,295,9.283712026,346.2094541,4.720344717,1181.767167,319.7776375
val_2010,KIT-SU-001,val_10,val_4,val_0,10/21/2023,58570.69583,26.59488243,69,229,5.764087222,207.2886342,2.768037185,4250.943637,166.5429018
val_2011,KIT-SU-001,val_5,val_50,val_3,10/21/2023,20606.8822,21.1921861,416,957,2.682233235,228.4290252,3.517188108,2701.847226,985.6594495
val_2012,KIT-IK-001,val_13,val_57,val_22,10/21/2023,54722.15518,18.17271876,364,567,4.159169453,616.2292655,4.761583344,11816.4904,279.6464647
val_2013,KIT-YB-001,val_4,val_2,val_12,10/21/2023,60329.79463,26.99538687,306,427,2.990496877,961.9411784,3.949110097,5525.582848,739.5235167
val_2014,KIT-LK-001,val_6,val_3,val_4,10/22/2023,17260.50654,1.319040263,614,25,3.378029608,605.9588561,4.622387771,5732.334905,726.0807817
val_2015,KIT-LK-001,val_5,val_33,val_19,10/22/2023,9445.097215,11.05364976,712,711,9.013220575,412.3174827,4.32816709,748.4426294,244.577832
val_2016,KIT-YB-001,val_6,val_2,val_21,10/22/2023,132299.4826,22.03591165,46,647,4.39655134,242.4220061,1.311210254,5998.414222,277.6878441
val_2017,KIT-SU-001,val_7,val_43,val_47,10/22/2023,133203.3894,33.05031938,342,811,2.644038593,651.9694932,2.033870117,954.6297064,534.6820931
val_2018,KIT-YB-001,val_1,val_56,val_31,10/22/2023,885.5418443,13.89904516,30,131,4.280881017,210.9453886,3.965930731,7611.737067,861.0291061
val_2019,KIT-SU-001,val_14,val_16,val_18,10/22/2023,96360.01242,34.1401235,822,658,6.555318823,93.37606512,4.560161826,11782.38909,739.5347485
val_2020,KIT-SU-001,val_8,val_17,val_22,10/22/2023,14505.01163,26.4838088,928,362,2.807975081,93.5399895,4.209238161,4089.03429,303.0516837
val_2021,KIT-YB-001,val_18,val_51,val_4,10/23/2023,121616.176,17.07439643,464,232,1.458829456,850.4593713,2.252635507,9734.894255,43.1904103
val_2022,KIT-YB-001,val_3,val_21,val_18,10/23/2023,131994.5776,15.13471253,945,224,8.8490803,382.255617,3.484178405,11592.92172,607.4035967
val_2023,KIT-SU-001,val_13,val_14,val_27,10/23/2023,92683.96573,4.704599659,629,288,3.152982906,940.340101,3.645560807,11622.00042,475.7331778
val_2024,KIT-IK-001,val_3,val_5,val_1,10/23/2023,92166.74085,21.60875609,869,733,9.427265769,496.7417796,2.749252097,9001.892578,343.8916236
val_2025,KIT-SU-001,val_10,val_50,val_44,10/23/2023,56036.4856,2.02190763,948,23,1.424296421,691.5060838,3.350793165,10465.78714,646.2112161
val_2026,KIT-LK-001,val_9,val_55,val_24,10/23/2023,37795.61092,15.13178652,587,948,6.857543892,826.9517146,4.94398529,4347.181848,951.6858521
val_2027,KIT-SU-001,val_8,val_4,val_37,10/24/2023,75140.98896,8.472264943,446,970,6.987182755,874.489173,3.17874152,7089.492536,903.4919788
val_2028,KIT-LK-001,val_13,val_48,val_13,10/24/2023,20490.72491,33.47875617,742,968,2.404253707,162.5494756,1.777437545,8022.055658,665.669201
val_2029,KIT-YB-001,val_16,val_9,val_40,10/24/2023,100997.6218,12.84158565,170,835,6.987088467,216.6734174,3.016420293,2765.009391,959.2840022
val_2030,KIT-IK-001,val_6,val_8,val_17,10/24/2023,70777.99086,17.22602973,296,324,4.488738197,150.0916792,1.70300476,3898.259568,395.6232666
val_2031,KIT-LK-001,val_16,val_22,val_44,10/24/2023,27051.42515,13.26715993,550,404,4.435920771,445.5505905,3.752832418,4464.857295,101.0561408
val_2032,KIT-YB-001,val_3,val_26,val_25,10/24/2023,88452.98079,4.974901113,201,126,8.897315547,155.0345429,4.607608575,975.3241142,452.2679328
val_2033,KIT-LK-001,val_5,val_51,val_30,10/24/2023,119401.5116,12.4698552,497,893,9.571731003,650.865375,3.703468079,5587.280986,660.3911991
val_2034,KIT-SU-001,val_6,val_41,val_9,10/25/2023,88525.51952,27.3091596,856,771,2.531025392,362.8269333,4.510527907,9443.512401,801.4207319
val_2035,KIT-SU-001,val_19,val_8,val_47,10/25/2023,79684.38104,21.81760952,783,153,7.156890956,964.0715201,3.910760556,7867.422406,937.9920632
val_2036,KIT-IK-001,val_2,val_35,val_9,10/25/2023,127233.763,15.4220421,892,991,2.392391401,816.5871862,2.749827029,7576.590254,517.1518371
val_2037,KIT-IK-001,val_7,val_52,val_1,10/25/2023,2107.930058,28.75585931,861,42,1.315004599,724.2801116,3.152783563,7349.826183,373.0636484
val_2038,KIT-YB-001,val_8,val_39,val_21,10/25/2023,92703.77036,0.344376449,332,768,2.34577761,688.7126785,3.130239491,465.8389256,281.6656321
val_2039,KIT-LK-001,val_16,val_13,val_40,10/25/2023,61748.98139,28.96570785,713,135,6.711902669,39.60521817,2.56997538,238.8929352,606.849066
val_2040,KIT-IK-001,val_9,val_7,val_44,10/25/2023,29438.13922,2.271838275,372,750,7.537936392,83.68559532,1.371687213,2195.615734,692.7644448
val_2041,KIT-LK-001,val_19,val_27,val_41,10/26/2023,146946.8886,30.48546243,972,884,5.563329974,432.1109883,3.807262624,10976.90946,632.3996785
val_2042,KIT-SU-001,val_14,val_28,val_26,10/26/2023,60870.16746,33.17550723,176,951,9.564990847,914.7001312,1.188646669,10314.01572,195.1354626
val_2043,KIT-IK-001,val_14,val_21,val_44,10/26/2023,50621.79046,28.70709857,269,160,7.877555845,94.02818194,1.81619082,7006.159586,446.2038359
val_2044,KIT-SU-001,val_15,val_6,val_23,10/26/2023,25766.76174,0.881863216,942,164,2.454564013,420.1394731,2.815503635,4747.769853,74.27487946
val_2045,KIT-LK-001,val_3,val_7,val_22,10/26/2023,149666.0097,18.51203716,239,68,2.871438463,793.9149133,4.948340763,11570.68578,520.385238
val_2046,KIT-LK-001,val_8,val_31,val_8,10/26/2023,128479.6777,29.04211064,620,822,6.364737616,319.7928002,2.227459539,978.638173,214.1995328
val_2047,KIT-LK-001,val_11,val_56,val_37,10/26/2023,10960.87659,19.1665694,291,185,3.999705432,929.3823888,4.178819313,1346.017141,889.1743463
val_2048,KIT-IK-001,val_4,val_35,val_15,10/27/2023,85080.20448,12.72579737,284,391,1.008037738,934.6998323,2.677881835,7527.96245,808.2199269
val_2049,KIT-LK-001,val_2,val_26,val_9,10/27/2023,22536.48103,16.58020085,671,415,1.218648643,56.97398553,1.886222119,6660.709569,731.4537156
val_2050,KIT-SU-001,val_2,val_55,val_17,10/27/2023,107509.3215,3.008148099,795,351,4.672890858,616.4030372,1.106327548,11779.33304,112.4116861
val_2051,KIT-SU-001,val_15,val_41,val_28,10/27/2023,72870.47267,17.47171484,232,496,5.7125381,145.5721041,1.353790788,9669.984403,446.7984981
val_2052,KIT-LK-001,val_13,val_43,val_12,10/27/2023,17003.15015,1.169069611,983,349,6.879868712,441.0107246,2.666937917,11270.98431,180.2060758
val_2053,KIT-YB-001,val_5,val_34,val_17,10/27/2023,83777.31424,22.61521758,88,236,7.868258382,897.8044342,2.600738259,8716.056486,43.77511394
val_2054,KIT-IK-001,val_14,val_45,val_15,10/27/2023,136646.0098,13.78773841,100,388,9.718829858,73.36705712,3.505426448,11136.83143,402.4694618
val_2055,KIT-YB-001,val_13,val_30,val_28,10/28/2023,51508.60501,6.858735722,978,806,8.549787824,937.3605838,1.248875364,8304.283801,313.7320001
val_2056,KIT-IK-001,val_16,val_37,val_34,10/28/2023,8095.439407,0.804924958,55,118,4.203463326,994.4602218,2.135732356,6402.996202,918.2132715
val_2057,KIT-SU-001,val_18,val_36,val_32,10/28/2023,141808.4631,32.2897417,314,960,5.812244536,670.2456479,1.093696274,7044.404052,926.0705163
val_2058,KIT-SU-001,val_17,val_45,val_6,10/28/2023,21698.97861,19.55990214,121,410,2.943280121,356.271657,4.487648167,10834.26591,934.8258981
val_2059,KIT-SU-001,val_3,val_53,val_16,10/28/2023,71520.27413,22.71397782,222,291,9.718778181,251.0126609,2.590177008,1435.044522,14.33259729
val_2060,KIT-SU-001,val_15,val_17,val_31,10/28/2023,81929.23061,27.32164847,74,445,5.818986391,432.6076891,3.337143208,6871.502726,518.887318
val_2061,KIT-SU-001,val_7,val_41,val_10,10/28/2023,35944.57575,22.00534669,359,932,3.24703226,179.8266164,3.842229826,4828.705315,18.23875047
val_2062,KIT-SU-001,val_8,val_1,val_3,10/29/2023,27023.99579,14.57602037,295,809,7.516393862,20.05649743,2.071876876,8022.844381,604.4725991
val_2063,KIT-IK-001,val_12,val_31,val_15,10/29/2023,17414.26265,22.04006947,158,818,5.391012916,62.73862612,1.53979586,7324.713507,508.4194169
val_2064,KIT-LK-001,val_12,val_53,val_32,10/29/2023,10958.31471,8.987576974,719,220,9.970525638,663.565602,3.321084726,4915.486501,430.3793605
val_2065,KIT-IK-001,val_8,val_38,val_31,10/29/2023,76464.91888,19.73503686,35,886,1.672395281,20.75551535,4.6134317,8333.863118,52.61724227
val_2066,KIT-IK-001,val_19,val_16,val_6,10/29/2023,126382.1061,7.354438085,474,706,4.019249578,301.4617541,4.570318542,6524.656783,104.8697945
val_2067,KIT-LK-001,val_3,val_36,val_32,10/29/2023,19450.43632,32.12631362,305,59,9.476667051,676.3893884,2.232958569,2412.181446,313.0330231
val_2068,KIT-LK-001,val_1,val_21,val_9,10/29/2023,105242.5448,17.93295522,650,427,5.150799404,174.7778861,2.064640665,7729.103293,242.0082168
val_2069,KIT-YB-001,val_0,val_25,val_35,10/30/2023,62186.80518,8.337641773,338,834,3.806150682,332.2770165,2.414228564,514.8109854,178.8331834
val_2070,KIT-IK-001,val_16,val_13,val_27,10/30/2023,5766.023726,22.4592119,473,533,6.443849903,31.44160123,1.98098785,9911.239852,851.2852689
val_2071,KIT-YB-001,val_8,val_37,val_6,10/30/2023,80627.86035,3.343122201,811,586,6.980441949,112.4224971,4.85805415,10896.5346,28.48678301
val_2072,KIT-YB-001,val_8,val_11,val_16,10/30/2023,38175.23579,15.30386185,144,375,1.835267382,225.925228,1.138668362,1119.675381,217.8752695
val_2073,KIT-LK-001,val_12,val_26,val_39,10/30/2023,90985.48691,30.33556874,436,38,3.334486219,126.1768944,1.765303931,3230.006481,917.0337701
val_2074,KIT-YB-001,val_8,val_56,val_20,10/30/2023,52723.79012,26.9214759,562,886,3.780777776,472.0599427,1.11319536,1696.443432,871.707492
val_2075,KIT-LK-001,val_11,val_45,val_33,10/31/2023,100134.6216,24.6796955,737,754,3.212294791,126.9474758,4.415922378,9307.562938,355.2423226
val_2076,KIT-LK-001,val_1,val_24,val_35,10/31/2023,137816.2528,16.57699632,537,271,4.445898541,305.1820327,2.886028689,1038.402557,804.412978
val_2077,KIT-LK-001,val_3,val_58,val_1,10/31/2023,37059.41203,15.7513933,736,241,4.012376498,723.5683147,1.912208193,6585.099797,152.2339726
val_2078,KIT-IK-001,val_18,val_0,val_44,10/31/2023,141006.1501,0.59357504,796,518,7.58279483,653.8527395,2.581575776,4780.901237,640.4262757
val_2079,KIT-LK-001,val_9,val_57,val_16,10/31/2023,31044.17461,21.08132055,789,797,6.390410543,382.9990823,1.424336139,9060.242855,883.1845416
val_2080,KIT-YB-001,val_3,val_21,val_38,10/31/2023,11068.88489,20.27988993,616,86,4.862748773,931.0880573,1.430677984,7741.75055,471.9679279
val_2081,KIT-LK-001,val_7,val_49,val_22,10/31/2023,29308.79761,0.383709929,919,626,2.800036201,787.222549,4.787541392,6621.418079,166.880058
val_2082,KIT-YB-001,val_6,val_56,val_27,11/1/2023,122330.0466,4.969115162,22,847,4.785754916,607.1765577,3.784304667,6141.257054,578.8010712
val_2083,KIT-SU-001,val_5,val_36,val_17,11/1/2023,101794.6587,0.632778225,499,492,2.62435624,436.7787021,3.554768906,9345.251501,748.1733827
val_2084,KIT-YB-001,val_5,val_36,val_40,11/1/2023,145639.7059,9.010627319,802,52,9.569312729,60.03617909,2.891028019,5831.145268,865.6209133
val_2085,KIT-SU-001,val_14,val_44,val_5,11/1/2023,106619.1829,0.334088645,104,23,2.563962676,412.8527323,2.959276193,5153.719618,379.1329774
val_2086,KIT-IK-001,val_2,val_14,val_43,11/1/2023,62188.37412,14.72445019,819,162,8.728096306,545.2662504,4.088178653,498.7444166,284.0790124
val_2087,KIT-SU-001,val_6,val_10,val_9,11/1/2023,133918.4306,16.77848062,38,890,6.540226835,991.0175143,1.209564787,3368.979382,685.5755734
val_2088,KIT-LK-001,val_9,val_20,val_42,11/1/2023,143740.2135,15.41044179,787,458,8.297360543,951.6063069,3.669766526,4564.441326,249.8621755
val_2089,KIT-IK-001,val_10,val_28,val_1,11/2/2023,118852.4107,7.138744356,187,147,8.997052313,112.21158,3.202010622,7029.330219,242.7767583
val_2090,KIT-IK-001,val_17,val_44,val_0,11/2/2023,83717.61808,18.4198612,668,905,8.235864532,979.2661416,2.226799123,8143.799369,182.3653541
val_2091,KIT-LK-001,val_18,val_15,val_4,11/2/2023,123951.9843,28.53049283,830,830,6.303654065,754.6176299,1.862686395,11559.8145,367.4907053
val_2092,KIT-SU-001,val_5,val_33,val_26,11/2/2023,27267.18375,10.33429072,815,147,3.402944761,681.9356567,4.447021223,3464.987536,439.2505866
val_2093,KIT-SU-001,val_10,val_0,val_12,11/2/2023,135102.3284,11.07762511,574,688,6.940052774,903.5609664,4.726229634,6624.097897,724.8599342
val_2094,KIT-LK-001,val_0,val_1,val_28,11/2/2023,149934.0679,19.09033932,909,331,1.043591958,325.0554775,1.383286182,9121.260206,107.7440757
val_2095,KIT-IK-001,val_12,val_58,val_39,11/2/2023,99938.45489,8.334652858,140,69,4.397196676,399.3028235,1.679317441,3864.16333,425.9515835
